,web-scraper-order,web-scraper-start-url,Book_name,price,condition,image-src
1155,1543863142-1505,https://www.rulistings.com/Books,Sensation and Perception  5th edition,30,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5cb4d97e-d037-43a0-a60c-f36a1b5b4892_1530919942898thumb.jpg
1156,1543863142-2583,https://www.rulistings.com/Books,Questions that Matter: An Invitation to Philosophy  6th edition,58,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d0d9a041-330e-4e7a-95b7-b880b933f871_1531846546309thumb.jpg
1157,1543863142-1943,https://www.rulistings.com/Books,Entre Amis 1st edition,58,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/4173a3a9-838a-4817-bd25-fc115cc24376_1530389584249thumb.jpg
1158,1543863142-2703,https://www.rulistings.com/Books,Calculus 6th edition,50,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/583f3da1-00de-4501-88e7-9deb669703c6_1516046443649thumb.jpg
1159,1543863142-1561,https://www.rulistings.com/Books,Microeconomics  4th edition,90,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/2a8ac0ea-176c-4ad3-a7b2-4f0b235f5404_1505007832342thumb.jpg
1160,1543863142-1568,https://www.rulistings.com/Books,Chemistry laboratory Notebook  1st edition,58,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/8e15f943-62bd-4012-9b4a-3bccd4de747e_1504885305711thumb.jpg
1161,1543863142-2119,https://www.rulistings.com/Books,Social Problems (2nd edition) Joel Best 2nd edition,10,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/b0da4bd6-0cf5-40c3-951e-ca4d15ad4b05_1504854975247thumb.jpg
1162,1543863142-2848,https://www.rulistings.com/Books,Integrated Chinese Level 2 Part 1 Textbook  3rd edition,130,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/3e24dfeb-8637-4c6e-95dc-c54530a2161f_1504112940765thumb.jpg
1163,1543863142-2738,https://www.rulistings.com/Books,Introduction to Sociology by Anthony Giddens 10E 10th edition,60,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/003564d1-9aa8-4e8e-a39b-28713b1aab53_1514055342284thumb.jpg
1164,1543863142-2305,https://www.rulistings.com/Books,CISA 1st edition,60,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/7a611845-1d20-424e-8fb3-b7b7d58f3550_1516385526547thumb.jpg
1165,1543863142-2499,https://www.rulistings.com/Books,Finite Mathematics An Applied Approach 11th edition,120,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/49ea8b69-70e8-46c5-839e-b17d51176b91_1516289157402thumb.jpg
1166,1543863142-2233,https://www.rulistings.com/Books,Introduction to Psycholinguistics: Understanding Language Science  1st edition,37,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/1220c914-bc98-4dd9-943e-b9d20d5933d4_1530920029082thumb.jpg
1167,1543863142-1514,https://www.rulistings.com/Books,Calculus SPECIAL EDITION 6th edition 6th edition,90,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b1168863-af6d-48ea-a651-a3bf3ea7b7ab_1516137992330thumb.jpg
1168,1543863142-1841,https://www.rulistings.com/Books,Calculus Early Transcendents 3rd edition,25,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/6584503d-cc9d-4bd3-91fd-8824c16cec1f_1535730632975thumb.jpg
1169,1543863142-1806,https://www.rulistings.com/Books,Kung Fu (I): An Elementary Chinese  1st edition,6,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/0881da1c-24fe-4608-861f-ba99d34d9587_1504790237440thumb.jpg
1170,1543863142-2011,https://www.rulistings.com/Books,The State of Democratic Theory 1st edition,90,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d203894f-ccd1-4709-8ad9-4ddcff406796_1536433452568thumb.jpg
1171,1543863142-2712,https://www.rulistings.com/Books,Antifa: the Anti-Fascist handbook 1st edition,65,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/f2fd37dc-9f91-4099-8faa-72712d11b9b4_1515780875394thumb.jpg
1172,1543863142-1685,https://www.rulistings.com/Books,Statistics for Business and Economics 12th edition,10,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6616ba3c-eee8-4801-bc2a-97e56029178e_1504855490654thumb.jpg
1173,1543863142-1644,https://www.rulistings.com/Books,Statistics for Business 12th edition,85,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/1da30b80-ef4e-404d-96f6-621be042af0b_1530389141822thumb.jpg
1174,1543863142-2774,https://www.rulistings.com/Books,Manhattan Prep GRE 5lb Book of Practice Problems 20th edition,140,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/19a7c806-84cf-4cab-83be-e4d564be7c09_1505325049152thumb.jpg
1175,1543863142-1960,https://www.rulistings.com/Books,Statistics for Business and Economics 12th edition,80,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/796a378a-b660-4acd-8350-82e7c8862218_1514250767742thumb.jpg
1176,1543863142-2294,https://www.rulistings.com/Books,Organic Chemistry Seventh Edition 7th edition,30,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2b3960fd-bc03-4336-8ec1-5041b005a8fe_1517972498931thumb.jpg
1177,1543863142-2727,https://www.rulistings.com/Books,Introduction to Management Science 12th edition,30,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/9a33ab12-62fd-48e9-a780-e7d1ef12a2cb_1515185754583thumb.jpg
1178,1543863142-2320,https://www.rulistings.com/Books,Introduction to programming in Python 1st edition,75,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f8d7dc69-d167-4c90-814f-6186644ee67a_1516509103988thumb.jpg
1179,1543863142-2015,https://www.rulistings.com/Books,Getting to Yes: Negotiating Agreement Without Giving In  1st edition,37,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/1610c319-45cd-41dc-bc41-80e5a245282a_1505578692871thumb.jpg
1180,1543863142-2781,https://www.rulistings.com/Books,Management Skills Team Handbook 1st edition,130,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5451716c-8d33-458c-bc82-397bdb59b16c_1505064245011thumb.jpg
1181,1543863142-1966,https://www.rulistings.com/Books,Introduction to Management; Rutgers Buisness School; New Brunswick Edition 10th edition,90,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f1c82594-080b-41b1-8c9d-85945b208827_1498750621757thumb.jpg
1182,1543863142-2680,https://www.rulistings.com/Books,Real College Essays That Work 1st edition,115,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/66eba432-de73-4b79-8c43-80e943d76d79_1516291858332thumb.jpg
1183,1543863142-1812,https://www.rulistings.com/Books,Organic Chemistry: Student Study Guide and Solutions Manual 7th edition,55,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/bede70e2-1aac-4b92-b5af-c10d266f582e_1515815356611thumb.jpg
1184,1543863142-2448,https://www.rulistings.com/Books,"Forensic Science 2nd edition From the Crime Scene to the Crime Lab 2nd edition,  Microsoft Office Excel 2013 Complete: in Practice 1st edition,  Business Ethics Decision Making for Personal Integrity & Social Responsibility 3rd Edition 3rd edition 3rd edition",10,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8395327c-8cef-4fe0-aa1d-08d24875701e_1514752537425thumb.jpg
1185,1543863142-1542,https://www.rulistings.com/Books,Management Skills 2nd edition,45,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/57aa117b-1413-4753-8619-cc1e33a67c6b_1504711024358thumb.jpg
1186,1543863142-1792,https://www.rulistings.com/Books,Calculus SPECIAL EDITION 6th edition,15,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/8c8a1cc9-393a-4409-81d1-9e78bf40c62b_1527828640836thumb.jpg
1187,1543863142-2414,https://www.rulistings.com/Books,Calculus 1 Solutions Manual  6th edition,5,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/7a611845-1d20-424e-8fb3-b7b7d58f3550_1516385526547thumb.jpg
1188,1543863142-2697,https://www.rulistings.com/Books,Management Skills 2nd edition 2nd edition,5,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/039074d3-ebed-42bc-89b3-17787ce86819_1516135772726thumb.jpg
1189,1543863142-2513,https://www.rulistings.com/Books,Principles of General Chemistry 2nd edition,140,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/434a4a0b-f26e-466b-8d31-a16d29285e4c_1517442150258thumb.jpg
1190,1543863142-1904,https://www.rulistings.com/Books,Managerial Accounting 15th edition,15,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/621c36cb-44ab-42bc-a332-c38d42b262fa_1516157144053thumb.jpg
1191,1543863142-1560,https://www.rulistings.com/Books,Principles of Auditing  20th edition,45,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9ff8879b-acec-4717-94e3-282d4a8fd88c_1503949491162thumb.jpg
1192,1543863142-1631,https://www.rulistings.com/Books,"The New Humanities Reader, Richard E. Miller and Kurt Spellmeyer 5th edition",130,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5451716c-8d33-458c-bc82-397bdb59b16c_1505064245011thumb.jpg
1193,1543863142-1919,https://www.rulistings.com/Books,Fluency 6 6th edition,25,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/c87fabd0-cdf4-4ccb-ab53-f241e29515a5_1504810835354thumb.jpg
1194,1543863142-1533,https://www.rulistings.com/Books,Medical Sociology  13th edition,40,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/72a42aae-5bdd-412b-ae1f-7b8dbb812ef5_1516314205008thumb.jpg
1195,1543863142-2250,https://www.rulistings.com/Books,Statistics for Business and Economics 12th edition,100,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/e5a2f4a9-ab95-4fba-9803-0542c7313745_1528688575871thumb.jpg
1196,1543863142-2196,https://www.rulistings.com/Books,Fluency Comp Apps for business EBOOK 6th edition,40,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f3cb47be-132d-4b6d-8d00-385bf7a4550e_1516159517894thumb.jpg
1197,1543863142-1653,https://www.rulistings.com/Books,Questions that Matter: An Invitation to Philosophy  6th edition,120,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e90f79d0-a385-48a9-8a9d-91636fdfaa08_1535730558135thumb.jpg
1198,1543863142-1478,https://www.rulistings.com/Books,Sears and salinger Thermodynamics kinetic theory and statistical thermodynamics  3rd edition,30,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f1029ffc-6422-4c74-a4ee-ffae265f822e_1498863706288thumb.jpg
1199,1543863142-1500,https://www.rulistings.com/Books,Introduction to Psycholinguistics: Understanding Language Science  1st edition,120,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/d3d05025-b113-4fde-b76e-19ca847407fa_1536109243580thumb.jpg
1200,1543863142-2635,https://www.rulistings.com/Books,The Bedford Researcher 5th edition,45,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2b3960fd-bc03-4336-8ec1-5041b005a8fe_1517972498931thumb.jpg
1201,1543863142-1451,https://www.rulistings.com/Books,The New Humanities Reader 5th edition,140,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/1da30b80-ef4e-404d-96f6-621be042af0b_1530389141822thumb.jpg
1202,1543863142-2831,https://www.rulistings.com/Books,Organic Chemistry 1 & 2 7th edition,80,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/dda302c3-e7f3-4bed-9571-8f91f20cbe5a_1504408826484thumb.jpg
1203,1543863142-2761,https://www.rulistings.com/Books,Management Skills 2017 Fall Yellow 2nd edition,65,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/82e97293-b144-4736-9389-f3873c4bbf0a_1505880724756thumb.jpg
1204,1543863142-1652,https://www.rulistings.com/Books,Human Resource Management:Managing Employees for Competitive Advantage 3rd edition,115,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/bd384ad4-179c-41da-8b66-b7b8ff3f1936_1499574660482thumb.jpg
1205,1543863142-1731,https://www.rulistings.com/Books,Management Skills Text/Team Handbook 1st edition,3,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/3fd575b6-583e-4abd-b5ba-baf3c9128c98_1531845976708thumb.jpg
1206,1543863142-1821,https://www.rulistings.com/Books,Introduction to Management; Rutgers Buisness School; New Brunswick Edition 10th edition,25,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5f36a8df-e2a1-4e5c-ab9b-0b4744284951_1501555727259thumb.jpg
1207,1543863142-2129,https://www.rulistings.com/Books,Interpersonal Communication: Putting Theory Into Practice 1st edition,90,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9a33ab12-62fd-48e9-a780-e7d1ef12a2cb_1515185754583thumb.jpg
1208,1543863142-1748,https://www.rulistings.com/Books,Sociology  10th edition,"1,280",Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6035d521-4dc9-41fc-913f-fd90ca5605cf_1501179133186thumb.jpg
1209,1543863142-1449,https://www.rulistings.com/Books,Effective Business and Professional Writing 3rd edition,70,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d0f4433f-4e16-408f-b3de-1b00dcd135bd_1499397731462thumb.jpg
1210,1543863142-2171,https://www.rulistings.com/Books,"Public Health, The Development of a Discipline  1st edition",55,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b30f3df2-c080-4aef-9bd8-073901383a7c_1503876211098thumb.jpg
1211,1543863142-2047,https://www.rulistings.com/Books,Discrete Mathematics and it's Applications AND Student's Solutions Guide 7th edition,65,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/51902247-09f8-4961-b614-c59d7218a804_1503429002335thumb.jpg
1212,1543863142-2291,https://www.rulistings.com/Books,Introduction to programming in Python 1st edition,115,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/fb5c0ef6-5073-49f7-80b5-944570f358d7_1504717720007thumb.jpg
1213,1543863142-2117,https://www.rulistings.com/Books,Beautiful Boy and TWEAK 1st edition,85,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d9f460a8-a7d8-4ba2-a445-7dece2a44680_1536026288963thumb.jpg
1214,1543863142-2708,https://www.rulistings.com/Books,Calculus Special edition Chapter 1-5 6th edition,55,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/bede70e2-1aac-4b92-b5af-c10d266f582e_1515815356611thumb.jpg
1215,1543863142-2682,https://www.rulistings.com/Books,Microeconomics by Krugman and Wells 4th edition,130,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6b5815b7-1b77-478d-891a-4e41c04c1ef6_1516289381969thumb.jpg
1216,1543863142-2336,https://www.rulistings.com/Books,Networked: The New Social Operating System (MIT Press) 1st edition,10,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/64517e9a-3807-4025-9f60-5e801453452e_1534115395744thumb.jpg
1217,1543863142-1516,https://www.rulistings.com/Books,Orgo Textbooks 7th edition 7th edition 7th edition,6,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f19e5846-e0d4-4819-8ecc-42adb9c74592_1518755680852thumb.jpg
1218,1543863142-2098,https://www.rulistings.com/Books,Financial Accounting 9th edition,10,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f2f63028-4c9f-4852-9fd0-74f699453a18_1530920227101thumb.jpg
1219,1543863142-1989,https://www.rulistings.com/Books,Human Ecology 5th edition,120,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/74abb9e5-a82d-4ffc-b55c-815622f00f61_1527026025536thumb.jpg
1220,1543863142-2016,https://www.rulistings.com/Books,Chemistry Structure and Properties  1st edition,3,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/dd5ce39a-de56-4eb1-85bc-d94b90bb3e68_1535089412341thumb.jpg
1221,1543863142-2131,https://www.rulistings.com/Books,Management Skills Green Title Abridged Edition Fall 2017 2nd edition,100,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/27213da9-338e-441f-be62-dc48d0f4b399_1504665502361thumb.jpg
1222,1543863142-2604,https://www.rulistings.com/Books,Jon Rogawski's Calculus (Multivariable/ Early Transcendentals) 2nd edition,75,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/6c7c996b-255c-4dc3-bc1f-94da78b6e564_1528688226663thumb.jpg
1223,1543863142-2637,https://www.rulistings.com/Books,Fluency 6th edition,35,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/4440c7b3-9101-4ccb-a832-017fec25fc8e_1517972174225thumb.jpg
1224,1543863142-2146,https://www.rulistings.com/Books,"Princeton Review MCAT books (Physics and Math, Organic Chemistry) 20th edition",6,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5956601e-5b4f-4e10-a791-3d62acd71019_1536122339895thumb.jpg
1225,1543863142-2512,https://www.rulistings.com/Books,Introduction to Criminal Justice  14th edition,130,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/cf8b3da5-4069-4f71-8428-e06f8bd3220b_1505678252921thumb.jpg
1226,1543863142-2729,https://www.rulistings.com/Books,Social Psychology 12th Edition  12th edition,45,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/97356458-75fb-4fb4-b993-ada94eb2a826_1514752088265thumb.jpg
1227,1543863142-1695,https://www.rulistings.com/Books,management skill 2nd edition,58,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d5514f65-92ac-4ea6-8ee3-eef8c8520437_1504891084075thumb.jpg
1228,1543863142-1762,https://www.rulistings.com/Books,Calculus Special Edition Sixth Edition Chapters 1-5  6th edition,150,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/039074d3-ebed-42bc-89b3-17787ce86819_1516135772726thumb.jpg
1229,1543863142-2573,https://www.rulistings.com/Books,Principles of Supply Chain Management: A Balanced Approach 3rd edition,80,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/6584503d-cc9d-4bd3-91fd-8824c16cec1f_1535730632975thumb.jpg
1230,1543863142-1776,https://www.rulistings.com/Books,Solutions manual to accompany Organic Chemistry by Jonathan Clayden & Stuart Warren 2nd edition,25,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/277de5ea-f7a5-4579-9788-02f4a6a610b6_1505007490019thumb.jpg
1231,1543863142-2256,https://www.rulistings.com/Books,Calculus 1 Chapters 1-5  6th edition,85,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/1409e2ec-0641-4fbe-af61-24b423a62fe9_1505578807824thumb.jpg
1232,1543863142-2836,https://www.rulistings.com/Books,Health Education Creating Strategies For School and Community Health  4th edition,40,Very Good condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
1233,1543863142-1931,https://www.rulistings.com/Books,"Forensic Science 2nd edition From the Crime Scene to the Crime Lab 2nd edition,  Microsoft Office Excel 2013 Complete: in Practice 1st edition,  Business Ethics Decision Making for Personal Integrity & Social Responsibility 3rd Edition 3rd edition 3rd edition",70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/8db00a78-7a2f-4fc6-82c8-1b607b9fe0de_1515200621895thumb.jpg
1234,1543863142-2885,https://www.rulistings.com/Books,Chemistry laboratory Notebook  1st edition,60,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/149650d4-d349-4813-9fea-aef3ea493bb5_1502028900688thumb.jpg
1235,1543863142-2668,https://www.rulistings.com/Books,Predicting Politics 1st edition,70,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/cd3cbf78-a217-40ab-9692-00ecb2a089fd_1516385681400thumb.jpg
1236,1543863142-2236,https://www.rulistings.com/Books,Exploring Psychology in Modules 10th edition,95,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/7eeac580-d988-4fd2-8016-15780de9ea67_1536761768151thumb.jpg
1237,1543863142-1901,https://www.rulistings.com/Books,Calculus: Special Edition: Chapters 1-5 6th edition,20,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6be0a7d1-e3a6-45ae-a770-9ee6f896fc4b_1516204370862thumb.jpg
1238,1543863142-2453,https://www.rulistings.com/Books,"Calculus special edition by Smith,Strauss, and Toda 6th edition",1,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ce85327b-42bb-4769-bf6a-23690b47af2e_1504710935919thumb.jpg
1239,1543863142-1698,https://www.rulistings.com/Books,Integrated Chinese Level 2 Part 1 Textbook  3rd edition,75,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/eaee4061-3401-44c5-870c-e9c4a7aaf0a2_1536341954462thumb.jpg
1240,1543863142-1702,https://www.rulistings.com/Books,Media and culture 10th edition,30,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f1029ffc-6422-4c74-a4ee-ffae265f822e_1498863706288thumb.jpg
1241,1543863142-2824,https://www.rulistings.com/Books,Integrated Korean Workbook Beginning 1 2nd edition,35,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/17badbf0-fe42-4130-bdef-bab7392607bd_1504577792224thumb.jpg
1242,1543863142-2690,https://www.rulistings.com/Books,Physics technology update vol 1 4th edition,10,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/c63e9739-25ff-4bff-97c1-514d2d4811f4_1516204605647thumb.jpg
1243,1543863142-1534,https://www.rulistings.com/Books,"Forensic Science 2nd edition From the Crime Scene to the Crime Lab 2nd edition,  Microsoft Office Excel 2013 Complete: in Practice 1st edition,  Business Ethics Decision Making for Personal Integrity & Social Responsibility 3rd Edition 3rd edition 3rd edition",70,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6616ba3c-eee8-4801-bc2a-97e56029178e_1504855490654thumb.jpg
1244,1543863142-2013,https://www.rulistings.com/Books,Introductory Statistics  10th edition,115,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/a00dfdf0-e7fe-413a-be9f-6e256f1859a5_1503850061769thumb.jpg
1245,1543863142-1837,https://www.rulistings.com/Books,Management Skills 1st edition,85,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/bc26041a-4eb0-4f4e-9226-368c664c6ea4_1534199359244thumb.jpg
1246,1543863142-2411,https://www.rulistings.com/Books,Sensation and Perception  5th edition,90,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ad81066f-2073-40d1-8d42-95312d71099b_1501555350733thumb.jpg
1247,1543863142-1718,https://www.rulistings.com/Books,Sears & Zemansky's University Physics by Young and Freedman 14th edition,115,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5cb4d97e-d037-43a0-a60c-f36a1b5b4892_1530919942898thumb.jpg
1248,1543863142-2768,https://www.rulistings.com/Books,Abstract Algebra 3rd edition,50,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/c764b734-a818-4f80-a4ed-949e5084e311_1505578512101thumb.jpg
1249,1543863142-2356,https://www.rulistings.com/Books,"In the Palm of Your Hand, The Poet's Portable Workshop by Steve Kowit (Creative Writing) 1st edition",100,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/3365b40d-45a2-4c00-b4e8-71c9e716b4b9_1537031006080thumb.jpg
1250,1543863142-1795,https://www.rulistings.com/Books,Social Psychology 9th edition,25,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/27213da9-338e-441f-be62-dc48d0f4b399_1504665502361thumb.jpg
1251,1543863142-2272,https://www.rulistings.com/Books,Calculus Special Edition Chapters 1-5 6th edition,85,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/2ae729a8-bdb9-4a8c-a845-1842ff128bc1_1536362152358thumb.jpg
1252,1543863142-1923,https://www.rulistings.com/Books,Personal Finance by Jeff Madura  5th edition,10,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9dc5b380-d7c0-4102-bff0-00e5eefb79b4_1516137815496thumb.jpg
1253,1543863142-2216,https://www.rulistings.com/Books,Practice Problems Workbook for Engineering Mechanics Statics 14th edition,6,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/95b15dd4-167e-40e9-9377-2da04cfaef7a_1505763410410thumb.jpg
1254,1543863142-1881,https://www.rulistings.com/Books,MIS Access 2013 SQL Comprehensive  1st edition,15,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/186928cd-e878-4b55-a5f4-10c8dd654661_1504810931321thumb.jpg
1255,1543863142-2420,https://www.rulistings.com/Books,A Handbook for the Study of Mental Health  2nd edition,70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/0f8a549d-01a3-4357-910d-1f46d1cb441c_1503969096964thumb.jpg
1256,1543863142-2462,https://www.rulistings.com/Books,Probability and Statistics 8th edition,80,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5762becd-3582-4c5d-af89-77190be5139f_1534980845550thumb.jpg
1257,1543863142-2515,https://www.rulistings.com/Books,Microeconomics  18th edition,80,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/85b23d1b-5a40-4016-ad24-3128c798cba5_1517079890392thumb.jpg
1258,1543863142-1423,https://www.rulistings.com/Books,The New Humanities Reader 5th edition,90,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/00858f03-9de7-436a-be42-620f4011321d_1503690644823thumb.jpg
1259,1543863142-2397,https://www.rulistings.com/Books,Media and culture 10th edition,6,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/a42e9423-dc96-419d-a8c6-072dd2942967_1536107333289thumb.jpg
1260,1543863142-1834,https://www.rulistings.com/Books,Econometrics with S.Lee Notes 1st edition,20,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/73fe7f56-3f9c-4a07-8cf9-8f0d54bbe5e2_1516138106109thumb.jpg
1261,1543863142-1442,https://www.rulistings.com/Books,Pharmaceutical Calculations  15th edition,58,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/cb089576-568f-47f9-a032-e0ce7bb4cecb_1536108898740thumb.jpg
1262,1543863142-1634,https://www.rulistings.com/Books,elementary linear algebra a mattrix approach 2nd edition,37,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b1168863-af6d-48ea-a651-a3bf3ea7b7ab_1516137992330thumb.jpg
1263,1543863142-2438,https://www.rulistings.com/Books,Martin's Physical Pharmacy and Pharmaceutical Sciences  7th edition,55,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/452cf873-1e7a-4513-bf41-2ce3d12dd469_1536761631895thumb.jpg
1264,1543863142-1690,https://www.rulistings.com/Books,Points of Departure 3rd edition,65,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d9d7cbbb-f886-4227-b9ae-ebf24355cbda_1530751487111thumb.jpg
1265,1543863142-1532,https://www.rulistings.com/Books,"Scientific and Technical Writing Today, from Problem to proposal  2nd edition",1,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/277de5ea-f7a5-4579-9788-02f4a6a610b6_1505007490019thumb.jpg
1266,1543863142-2791,https://www.rulistings.com/Books,Biochemistry Student Companion (8th Edition) 8th edition,10,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8e15f943-62bd-4012-9b4a-3bccd4de747e_1504885305711thumb.jpg
1267,1543863142-2860,https://www.rulistings.com/Books,Macroscale and microscale experiments - Organic Chemistry Lab 311 6th edition w/ online access 6th edition,95,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/47074ce5-ae99-4dff-bf6c-f2f9c355a119_1503850331941thumb.jpg
1268,1543863142-2132,https://www.rulistings.com/Books,Intro to Management Book 1st edition,35,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/e4a4b932-0118-48e1-b3c2-55dc9a62091c_1504855284271thumb.jpg
1269,1543863142-2830,https://www.rulistings.com/Books,Calculus Sixth Edition Chapters 1-5 6th edition,90,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ef12c180-5aed-4fb9-9b9f-0c48ee9f4a2e_1504409121491thumb.jpg
